species	Seq.No.	date	month	male	age	bodysize	No.	order	Family	genus	species.y	ecology
ササグモ	S43_S_318	2018.10.17-022	10	2	2	5.4	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_655	2018.11.12-071	11	2	2	4.38	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_658	2018.11.12-074	11	2	2	5.94	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_666	2018.11.13-002	11	2	2	5.75	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_670	2018.11.13-006	11	2	2	6.41	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_671	2018.11.13-007	11	2	2	5.46	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_677	2018.11.13-013	11	2	2	5.08	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_683	2018.11.13-019	11	2	2	6.03	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_684	2018.11.13-020	11	2	2	5.34	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_685	2018.11.13-021	11	2	2	5.34	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_686	2018.11.13-022	11	2	2	5.13	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_688	2018.11.13-024	11	2	2	6.27	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_690	2018.11.13-026	11	2	2	5.86	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_699	2018.11.13-035	11	2	2	5.65	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_703	2018.11.13-039	11	2	2	6.12	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_706	2018.11.13-042	11	2	2	6.53	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_199	2018.09.25-079	9	2	2	5.42	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_200	2018.09.25-080	9	2	2	4.54	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_208	2018.09.25-088	9	2	2	5.87	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_216	2018.09.25-096	9	2	2	5.91	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_220	2018.09.25-100	9	2	2	5.72	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_225	2018.10.16-001	10	2	2	5.89	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_244	2018.10.16-020	10	2	2	4.63	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_742	2018.11.15-014	11	2	2	5.18	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_744	2018.11.15-016	11	2	2	5.41	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_745	2018.11.15-017	11	2	2	5.46	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_746	2018.11.15-018	11	2	2	4.92	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_748	2018.11.15-020	11	2	2	5.34	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_749	2018.11.15-021	11	2	2	5.89	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_322	2018.10.17-026	10	2	2	5.83	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_326	2018.10.17-030	10	2	2	5.45	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_391	2018.10.17-095	10	2	2	6.2	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_331	2018.10.17-035	10	2	2	5.59	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_333	2018.10.17-037	10	2	2	6.16	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_337	2018.10.17-041	10	2	2	5.4	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_339	2018.10.17-043	10	2	2	6.2	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_352	2018.10.17-056	10	2	2	5.45	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_360	2018.10.17-064	10	2	2	5.14	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_365	2018.10.17-069	10	2	2	5.71	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_367	2018.10.17-071	10	2	2	6.18	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_369	2018.10.17-073	10	2	2	5.4	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_376	2018.10.17-080	10	2	2	5.71	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_379	2018.10.17-083	10	2	2	5.68	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_384	2018.10.17-088	10	2	2	5.97	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_386	2018.10.17-090	10	2	2	4.83	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_392	2018.10.17-096	10	2	2	5.8	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_397	2018.10.17-101	10	2	2	5.68	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_398	2018.10.17-102	10	2	2	5.83	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_404	2018.10.17-108	10	2	2	6.04	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_409	2018.10.17-113	10	2	2	6.23	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_412	2018.10.17-116	10	2	2	5.54	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_415	2018.10.17-119	10	2	2	5.12	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_416	2018.10.17-120	10	2	2	5.97	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_425	2018.10.19-001	10	2	2	5.85	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_429	2018.10.19-005	10	2	2	4.98	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_437	2018.10.19-013	10	2	2	5.35	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_447	2018.10.19-023	10	2	2	6.3	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_448	2018.10.19-024	10	2	2	5.38	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_457	2018.10.19-033	10	2	2	5.99	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_458	2018.10.19-034	10	2	2	5.92	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_468	2018.10.19-044	10	2	2	4.9	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_470	2018.10.19-046	10	2	2	6.3	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_486	2018.10.19-062	10	2	2	5.87	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_507	2018.10.19-083	10	2	2	5.13	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_524	2018.10.19-100	10	2	2	5.98	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_538	2018.10.19-114	10	2	2	5.51	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_562	2018.10.19-138	10	2	2	5.86	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_573	2018.10.19-149	10	2	2	5.04	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_596	2018.11.12-012	11	2	2	5.94	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_607	2018.11.12-023	11	2	2	6.17	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_608	2018.11.12-024	11	2	2	5.51	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_617	2018.11.12-033	11	2	2	5.37	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_626	2018.11.12-042	11	2	2	6.08	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_648	2018.11.12-064	11	2	2	4.19	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_656	2018.11.12-072	11	2	2	5.56	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_682	2018.11.13-018	11	2	2	5.77	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_693	2018.11.13-029	11	2	2	4.94	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_308	2018.10.17-012	10	2	2	5.26	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_707	2018.11.13-043	11	2	2	5.56	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_312	2018.10.17-016	10	2	2	5.99	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_754	2018.11.15-026	11	2	2	5.75	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_653	2018.11.12-069	11	2	2	5.89	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_314	2018.10.17-018	10	2	2	5.64	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_730	2018.11.15-002	11	2	2	6.12	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_736	2018.11.15-008	11	2	2	5.96	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_163	2018.09.25-043	9	2	2	5.23	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_740	2018.11.15-012	11	2	2	5.13	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_168	2018.09.25-048	9	2	2	6.27	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_047	2018.09.11-047	9	2	2	5.5	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_081	2018.09.13-009	9	2	2	4.78	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_177	2018.09.25-057	9	2	2	5.35	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_344	2018.10.17-048	10	2	2	6.04	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_346	2018.10.17-050	10	2	2	5.5	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_349	2018.10.17-053	10	2	2	6.18	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_351	2018.10.17-055	10	2	2	5.57	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_212	2018.09.25-092	9	2	2	5.82	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_215	2018.09.25-095	9	2	2	4.94	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_280	2018.10.16-056	10	2	2	5.53	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_232	2018.10.16-008	10	2	2	5.7	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_234	2018.10.16-010	10	2	2	5.98	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_235	2018.10.16-011	10	2	2	5.98	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_237	2018.10.16-013	10	2	2	4.94	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_242	2018.10.16-018	10	2	2	5.82	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_246	2018.10.16-022	10	2	2	5.86	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_249	2018.10.16-025	10	2	2	5.56	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_262	2018.10.16-038	10	2	2	5.63	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_597	2018.11.12-013	11	2	2	6.03	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_600	2018.11.12-016	11	2	2	5.72	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_273	2018.10.16-049	10	2	2	5.79	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S45_S_043	2018.04.17-043	4	2	2	-	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S45_S_064	2018.04.17-064	4	2	2	-	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S45_S_088	2018.04.17-088	4	2	2	-	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_290	2018.10.16-066	10	2	2	6.03	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_293	2018.10.16-069	10	2	2	6.1	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_301	2018.10.17-005	10	2	2	6.04	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_303	2018.10.17-007	10	2	2	5.52	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_305	2018.10.17-009	10	2	2	5.38	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_410	2018.10.17-114	10	2	2	5.73	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_310	2018.10.17-014	10	2	2	5.42	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_414	2018.10.17-118	10	2	2	5.73	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_417	2018.10.17-121	10	2	2	5.52	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S44_S_632	2018.08.20-032	8	-	-	4.23	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_422	2018.10.17-126	10	2	2	5.73	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_319	2018.10.17-023	10	2	2	5.64	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_320	2018.10.17-024	10	2	2	5.57	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_332	2018.10.17-036	10	2	2	5.99	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_334	2018.10.17-038	10	2	2	6.13	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_335	2018.10.17-039	10	2	2	6.42	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_338	2018.10.17-042	10	2	2	5.16	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_341	2018.10.17-045	10	2	2	5.83	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_343	2018.10.17-047	10	2	2	5.24	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_441	2018.10.19-017	10	2	2	6.11	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_442	2018.10.19-018	10	2	2	5.73	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_446	2018.10.19-022	10	2	2	4.76	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_450	2018.10.19-026	10	2	2	5.45	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_353	2018.10.17-057	10	2	2	6.32	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_453	2018.10.19-029	10	2	2	5.78	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_362	2018.10.17-066	10	2	2	6.75	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_363	2018.10.17-067	10	2	2	5.83	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_364	2018.10.17-068	10	2	2	6.7	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_366	2018.10.17-070	10	2	2	5.85	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_368	2018.10.17-072	10	2	2	4.86	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_370	2018.10.17-074	10	2	2	5.21	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_372	2018.10.17-076	10	2	2	5.9	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_375	2018.10.17-079	10	2	2	5.59	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_377	2018.10.17-081	10	2	2	6.44	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_472	2018.10.19-048	10	2	2	5.64	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_473	2018.10.19-049	10	2	2	5.8	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_477	2018.10.19-053	10	2	2	6.37	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_478	2018.10.19-054	10	2	2	5.61	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_480	2018.10.19-056	10	2	2	5.45	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S44_S_463	2018.07.20-015	7	-	-	9.89	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_762	2018.11.15-034	11	2	2	6.01	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S44_S_604	2018.08.20-004	8	-	-	2.81	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_390	2018.10.17-094	10	2	2	6.8	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_434	2018.10.19-010	10	2	2	5.8	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_435	2018.10.19-011	10	2	2	5.85	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_440	2018.10.19-016	10	2	2	6.28	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_413	2018.10.17-117	10	2	2	4.31	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_469	2018.10.19-045	10	2	2	6.09	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_739	2018.11.15-011	11	2	2	4.59	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_263	2018.10.16-039	10	2	2	5.06	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_313	2018.10.17-017	10	2	2	5.47	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S44_S_639	2018.08.20-039	8	-	-	8.13	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_426	2018.10.19-002	10	2	2	5.97	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_427	2018.10.19-003	10	2	2	6.51	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_431	2018.10.19-007	10	2	2	5.85	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_432	2018.10.19-008	10	2	2	5.85	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_461	2018.10.19-037	10	2	2	5.64	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_462	2018.10.19-038	10	2	2	6.04	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_465	2018.10.19-041	10	2	2	6.32	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_466	2018.10.19-042	10	2	2	5.9	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_731	2018.11.15-003	11	2	2	3.81	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_454	2018.10.19-030	10	2	2	6.44	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_456	2018.10.19-032	10	2	2	5.73	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_029	2018.09.11-029	9	2	2	4.55	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_451	2018.10.19-027	10	2	2	5.9	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_759	2018.11.15-031	11	2	2	6.03	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_725	2018.11.13-061	11	2	2	5.51	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_230	2018.10.16-006	10	2	2	5.89	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_722	2018.11.13-058	11	2	2	5.6	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_420	2018.10.17-124	10	2	2	6.23	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_281	2018.10.16-057	10	2	2	5.49	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_726	2018.11.13-062	11	2	2	6.62	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_175	2018.09.25-055	9	2	2	5.58	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_485	2018.10.19-061	10	2	2	5.85	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_165	2018.09.25-045	9	2	2	4.94	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_482	2018.10.19-058	10	2	2	5.47	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_264	2018.10.16-040	10	2	2	6.1	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_662	2018.11.13-66	11	2	2	5.58	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_162	2018.09.25-042	9	2	2	5.2	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S44_S_601	2018.08.20-001	8	-	-	3.57	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_483	2018.10.19-059	10	2	2	6.28	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S44_S_603	2018.08.20-003	8	-	-	3.45	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_752	2018.11.15-024	11	2	2	5.77	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_620	2018.11.12-036	11	2	2	5.51	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_610	2018.11.12-026	11	2	2	4.78	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_283	2018.10.16-059	10	2	2	5.3	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_710	2018.11.13-046	11	2	2	5.77	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_424	2018.10.17-128	10	2	2	5.66	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_389	2018.10.17-093	10	2	2	6.02	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
ササグモ	S43_S_289	2018.10.16-065	10	2	2	5.13	37	Araneae	Oxyopidae	Oxyope	Oxyopes_sertatus	free-living
